JobId,UserId,GroupId,Name,JobState,Partition,TimeLimit,StartTime,EndTime,NodeList,NodeCnt,ProcCnt,WorkDir,ReservationName,Tres,Account,QOS,WcKey,Cluster,SubmitTime,EligibleTime,DerivedExitCode,ExitCode
302,luizfl(1023),luizfl(1023),bash,COMPLETED,normal,20,2024-03-01T09:11:24,2024-03-01T09:11:47,compute00,1,1,/home/luizfl,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T09:11:24,2024-03-01T09:11:24,0:0,0:0
304,luizfl(1023),luizfl(1023),bash,COMPLETED,normal,20,2024-03-01T09:36:45,2024-03-01T09:37:57,compute00,1,1,/home/luizfl,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T09:36:45,2024-03-01T09:36:45,0:0,0:0
306,andreb10(1008),andreb10(1008),calculate_pi,CANCELLED,normal,30,2024-03-01T12:11:11,2024-03-01T12:11:11,(null),0,0,/home/andreb10/scratch,,"cpu=4,mem=2G,node=1,billing=4",,,,unknown,2024-03-01T12:09:36,2024-03-01T12:09:36,0:0,0:0
307,andreb10(1008),andreb10(1008),calculate_pi,CANCELLED,normal,30,2024-03-01T12:14:38,2024-03-01T12:14:38,(null),0,0,/home/andreb10/scratch,,"cpu=1,mem=4G,node=1,billing=1",,,,unknown,2024-03-01T12:11:40,2024-03-01T12:11:40,0:0,0:0
308,andreb10(1008),andreb10(1008),calculate_pi,COMPLETED,normal,15,2024-03-01T12:14:48,2024-03-01T12:15:01,compute00,1,1,/home/andreb10/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T12:14:48,2024-03-01T12:14:48,0:0,0:0
309,andreb10(1008),andreb10(1008),calculate_pi,CANCELLED,espec,60,2024-03-01T12:28:38,2024-03-01T12:28:38,(null),0,0,/home/andreb10/scratch,,"cpu=20,mem=14000M,node=1,billing=20",,,,unknown,2024-03-01T12:28:04,2024-03-01T12:28:04,0:0,0:0
311,andreb10(1008),andreb10(1008),calculate_pi,CANCELLED,normal,20,2024-03-01T12:30:31,2024-03-01T12:30:33,compute00,1,1,/home/andreb10/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T12:30:31,2024-03-01T12:30:31,0:0,0:0
314,rafaelek2(1022),rafaelek2(1022),hello_world,COMPLETED,express,5,2024-03-01T12:32:21,2024-03-01T12:32:21,compute01,1,1,/home/rafaelek2/scratch/aula1,,"cpu=1,mem=1G,node=1,billing=1",,,,unknown,2024-03-01T12:32:21,2024-03-01T12:32:21,0:0,0:0
313,andreb10(1008),andreb10(1008),bash,FAILED,normal,20,2024-03-01T12:30:57,2024-03-01T12:34:20,compute00,1,1,/home/andreb10/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-03-01T12:30:57,2024-03-01T12:30:57,0:0,130:0
310,andreb10(1008),andreb10(1008),calculate_pi,CANCELLED,espec,60,2024-03-01T12:34:38,2024-03-01T12:34:38,(null),0,0,/home/andreb10/scratch,,"cpu=20,mem=14000M,node=1,billing=20",,,,unknown,2024-03-01T12:28:52,2024-03-01T12:28:52,0:0,0:0
